user_id,group,revenue,clicked,converted,retained_7d,complained,segment,device,country
clean_win_treatment_01874,treatment,11.77,1,0,0,0,new_user,android,GB
clean_win_treatment_00806,treatment,10.16,0,0,1,0,high_value,web,GB
clean_win_control_01459,control,11.21,1,0,0,0,new_user,android,GB
clean_win_treatment_00940,treatment,10.27,0,0,0,0,returning_user,ios,US
clean_win_treatment_01465,treatment,9.78,0,0,0,0,high_value,android,CA
clean_win_control_00461,control,10.57,0,0,0,0,high_value,ios,DE
clean_win_control_01286,control,8.52,0,0,0,0,high_value,ios,CA
clean_win_control_01862,control,9.71,0,0,0,0,returning_user,android,CA
clean_win_control_00589,control,9.94,0,0,0,0,new_user,web,GB
clean_win_control_00235,control,9.67,0,0,0,0,high_value,android,DE
clean_win_treatment_01036,treatment,10.53,0,0,1,0,high_value,web,CA
clean_win_treatment_00576,treatment,9.08,0,0,1,0,returning_user,web,US
clean_win_control_01659,control,9.98,1,0,1,0,returning_user,ios,DE
clean_win_control_00991,control,11.24,0,0,0,0,new_user,ios,DE
clean_win_treatment_00762,treatment,10.35,1,0,0,0,new_user,web,CA
clean_win_treatment_01166,treatment,9.71,0,0,1,0,returning_user,ios,US
clean_win_control_00568,control,8.88,1,0,1,0,returning_user,android,US
clean_win_treatment_01436,treatment,10.05,0,0,1,0,returning_user,ios,DE
clean_win_control_01724,control,8.14,0,0,0,0,new_user,ios,GB
clean_win_control_00613,control,9.6,0,0,0,0,new_user,android,US
clean_win_control_01385,control,8.55,0,1,1,0,high_value,web,US
clean_win_control_01358,control,8.92,0,0,0,0,returning_user,web,US
clean_win_treatment_01116,treatment,11.36,0,0,1,0,returning_user,web,CA
clean_win_control_01858,control,9.01,1,0,0,1,new_user,android,US
clean_win_control_01026,control,9.72,0,0,1,0,high_value,ios,DE
clean_win_control_00596,control,11.24,0,0,1,0,high_value,web,GB
clean_win_control_01714,control,8.89,0,0,0,0,high_value,web,GB
clean_win_treatment_01814,treatment,12.24,0,0,1,0,returning_user,ios,CA
clean_win_treatment_01127,treatment,9.16,0,0,1,0,new_user,android,CA
clean_win_control_01391,control,8.67,1,0,0,0,returning_user,web,DE
clean_win_control_01457,control,11.65,1,0,0,0,high_value,ios,DE
clean_win_control_01695,control,8.61,0,1,0,0,new_user,android,CA
clean_win_control_00354,control,12.96,1,0,1,0,high_value,android,US
clean_win_control_01645,control,10.27,0,0,0,0,high_value,web,DE
clean_win_control_00824,control,8.59,0,0,0,0,new_user,ios,CA
clean_win_control_00907,control,10.27,0,0,0,0,returning_user,web,CA
clean_win_control_00718,control,10.07,1,0,0,0,high_value,android,DE
clean_win_treatment_01057,treatment,10.23,0,0,0,0,returning_user,android,US
clean_win_control_01630,control,9.44,0,0,1,0,returning_user,ios,GB
clean_win_treatment_01032,treatment,8.64,0,0,0,0,new_user,web,CA
clean_win_control_01684,control,10.57,0,0,0,0,returning_user,ios,GB
clean_win_control_01740,control,9.1,0,0,1,0,returning_user,ios,CA
clean_win_treatment_01197,treatment,10.05,0,0,1,0,new_user,android,US
clean_win_control_00735,control,9.42,0,1,0,0,new_user,android,GB
clean_win_control_00356,control,8.83,0,0,0,0,returning_user,ios,CA
clean_win_control_01019,control,10.01,0,0,0,0,returning_user,web,CA
clean_win_control_01155,control,9.76,0,0,0,0,returning_user,web,CA
clean_win_treatment_01817,treatment,10.11,0,0,0,0,returning_user,web,GB
clean_win_treatment_01799,treatment,11.6,0,0,1,0,returning_user,android,GB
clean_win_treatment_01286,treatment,8.93,0,0,1,0,high_value,android,DE
clean_win_treatment_01926,treatment,12.58,0,0,1,0,high_value,android,GB
clean_win_treatment_01929,treatment,11.0,0,0,1,0,new_user,ios,DE
clean_win_treatment_01507,treatment,13.44,0,0,1,0,new_user,web,CA
clean_win_treatment_01395,treatment,10.11,0,0,1,0,high_value,web,GB
clean_win_treatment_01530,treatment,11.29,0,1,1,0,new_user,android,DE
clean_win_control_00979,control,10.66,0,0,1,0,returning_user,web,DE
clean_win_control_01830,control,9.13,0,0,0,0,new_user,web,CA
clean_win_control_01157,control,9.54,0,0,1,0,returning_user,android,US
clean_win_control_00451,control,10.19,0,0,0,0,high_value,ios,DE
clean_win_control_01883,control,10.65,0,0,1,0,returning_user,web,DE
clean_win_control_00823,control,11.68,0,0,1,0,high_value,web,DE
clean_win_control_01389,control,9.23,0,0,0,0,returning_user,web,CA
clean_win_control_01177,control,10.73,0,0,0,0,new_user,android,US
clean_win_control_01866,control,10.01,0,0,1,0,high_value,android,CA
clean_win_treatment_00407,treatment,9.93,1,0,0,0,returning_user,android,GB
clean_win_treatment_01463,treatment,10.89,1,0,0,0,new_user,ios,US
clean_win_control_01644,control,10.59,0,0,1,0,high_value,web,CA
clean_win_control_00445,control,9.87,1,0,0,1,returning_user,ios,CA
clean_win_treatment_01807,treatment,8.86,1,0,0,0,returning_user,web,DE
clean_win_control_00627,control,9.61,0,0,0,0,high_value,web,GB
clean_win_treatment_00438,treatment,11.16,0,0,1,0,new_user,android,GB
clean_win_control_00044,control,10.54,0,0,1,0,high_value,ios,CA
clean_win_control_00314,control,10.66,0,1,1,1,returning_user,ios,CA
clean_win_treatment_01925,treatment,9.45,0,0,0,0,new_user,ios,US
clean_win_control_00164,control,10.42,0,0,0,0,returning_user,android,GB
clean_win_control_00904,control,12.13,0,0,1,0,high_value,web,GB
clean_win_control_00505,control,8.07,0,0,0,0,returning_user,web,CA
clean_win_control_01500,control,8.68,0,0,1,0,high_value,ios,GB
clean_win_treatment_01567,treatment,9.05,0,0,0,0,high_value,web,GB
clean_win_treatment_00996,treatment,12.02,1,0,1,0,new_user,web,CA
clean_win_treatment_01950,treatment,10.76,1,0,0,0,new_user,web,US
clean_win_control_01982,control,11.26,0,0,1,0,high_value,android,CA
clean_win_treatment_01513,treatment,11.46,0,0,0,0,returning_user,web,DE
clean_win_control_00025,control,7.87,0,1,0,0,returning_user,ios,US
clean_win_control_01278,control,8.65,1,0,0,0,new_user,ios,CA
clean_win_control_00183,control,9.13,0,0,0,0,returning_user,web,US
clean_win_control_00793,control,8.25,1,0,1,0,new_user,android,CA
clean_win_treatment_00063,treatment,9.48,0,0,1,0,returning_user,ios,CA
clean_win_treatment_01772,treatment,9.44,0,0,0,0,new_user,web,CA
clean_win_control_00882,control,10.55,0,0,0,0,returning_user,android,CA
clean_win_control_01187,control,9.04,0,0,1,0,returning_user,android,CA
clean_win_treatment_01515,treatment,11.34,1,0,0,0,new_user,ios,GB
clean_win_control_00391,control,11.04,1,0,0,0,new_user,web,DE
clean_win_control_01758,control,10.58,0,0,0,0,returning_user,ios,DE
clean_win_treatment_01695,treatment,9.91,0,0,1,0,returning_user,ios,DE
clean_win_treatment_00524,treatment,9.43,1,0,0,0,returning_user,ios,US
clean_win_control_01439,control,8.76,0,0,1,0,returning_user,ios,US
clean_win_control_00738,control,10.7,1,0,1,0,returning_user,ios,DE
clean_win_treatment_01269,treatment,12.05,0,0,0,0,returning_user,web,US
clean_win_control_00077,control,11.24,1,0,1,0,returning_user,ios,DE
clean_win_control_01937,control,9.79,0,0,1,0,high_value,android,GB
clean_win_treatment_01562,treatment,11.62,1,0,1,0,high_value,android,DE
clean_win_control_01367,control,8.77,0,0,1,0,returning_user,android,DE
clean_win_treatment_01535,treatment,11.75,0,0,0,0,returning_user,ios,US
clean_win_treatment_00451,treatment,10.14,0,0,0,0,high_value,web,US
clean_win_treatment_00531,treatment,10.73,0,0,0,0,returning_user,android,US
clean_win_control_01482,control,9.17,0,0,0,0,returning_user,web,CA
clean_win_treatment_01302,treatment,12.03,0,0,1,0,new_user,android,CA
clean_win_treatment_01461,treatment,11.46,0,0,1,0,returning_user,android,CA
clean_win_control_01210,control,8.58,0,0,1,0,returning_user,android,CA
clean_win_treatment_01662,treatment,10.83,0,1,1,0,returning_user,web,DE
clean_win_control_01880,control,8.77,0,0,1,0,returning_user,web,CA
clean_win_control_01431,control,8.04,0,0,1,0,high_value,android,US
clean_win_treatment_01913,treatment,10.8,0,0,1,0,new_user,web,GB
clean_win_treatment_00165,treatment,10.62,1,0,0,0,returning_user,android,US
clean_win_control_00333,control,8.73,0,1,1,0,returning_user,android,CA
clean_win_treatment_00470,treatment,11.4,1,0,1,0,new_user,web,DE
clean_win_control_00519,control,10.15,0,0,0,0,high_value,ios,DE
clean_win_treatment_01476,treatment,12.27,0,0,1,0,new_user,web,US
clean_win_treatment_01697,treatment,10.35,0,0,0,0,high_value,android,US
clean_win_control_00156,control,10.5,0,0,1,0,new_user,android,CA
clean_win_control_00177,control,9.05,0,0,1,0,high_value,android,US
clean_win_treatment_00011,treatment,10.36,1,0,0,0,returning_user,ios,GB
clean_win_treatment_01596,treatment,10.32,0,0,0,0,returning_user,android,US
clean_win_control_00317,control,10.15,0,0,0,0,returning_user,android,GB
clean_win_treatment_01588,treatment,11.38,0,0,1,0,high_value,android,CA
clean_win_treatment_00070,treatment,9.04,0,0,0,0,returning_user,android,DE
clean_win_treatment_01047,treatment,11.09,0,0,0,0,returning_user,ios,US
clean_win_control_00166,control,8.89,0,0,0,0,new_user,ios,GB
clean_win_treatment_01865,treatment,10.83,0,1,1,0,new_user,ios,CA
clean_win_control_00006,control,9.04,0,0,1,0,high_value,web,US
clean_win_control_00392,control,8.41,0,0,1,0,returning_user,ios,DE
clean_win_treatment_00244,treatment,11.31,0,0,1,0,returning_user,ios,US
clean_win_treatment_01766,treatment,10.32,0,0,0,0,high_value,android,DE
clean_win_control_00848,control,7.96,0,0,0,0,new_user,ios,CA
clean_win_control_00527,control,8.65,0,0,0,0,returning_user,web,CA
clean_win_treatment_01256,treatment,10.75,0,0,0,0,returning_user,web,GB
clean_win_control_00195,control,11.28,0,0,0,0,returning_user,android,DE
clean_win_treatment_01758,treatment,11.56,0,0,0,0,returning_user,ios,DE
clean_win_treatment_00833,treatment,10.64,0,0,0,0,new_user,android,DE
clean_win_treatment_00420,treatment,10.05,0,0,0,0,new_user,web,US
clean_win_treatment_00750,treatment,11.4,0,0,0,0,high_value,ios,CA
clean_win_treatment_00006,treatment,11.48,0,0,0,0,returning_user,web,CA
clean_win_treatment_01899,treatment,9.49,0,0,0,0,new_user,android,US
clean_win_treatment_01397,treatment,9.43,0,0,0,0,new_user,android,US
clean_win_treatment_00909,treatment,11.06,1,0,0,0,high_value,web,US
clean_win_control_01682,control,10.73,0,0,0,0,returning_user,ios,GB
clean_win_treatment_01700,treatment,14.36,0,0,0,0,new_user,ios,US
clean_win_control_01948,control,12.22,0,0,0,0,returning_user,android,GB
clean_win_treatment_00050,treatment,11.73,0,0,0,0,new_user,ios,US
clean_win_treatment_00304,treatment,12.58,1,0,1,0,high_value,web,GB
clean_win_treatment_00906,treatment,9.54,0,0,1,0,high_value,ios,CA
clean_win_control_00761,control,9.87,0,0,1,0,returning_user,ios,DE
clean_win_treatment_01215,treatment,10.5,0,0,0,0,high_value,android,US
clean_win_control_00768,control,9.64,0,0,0,0,returning_user,web,US
clean_win_control_01077,control,9.13,0,0,1,0,returning_user,web,DE
clean_win_treatment_01439,treatment,10.51,0,0,1,0,returning_user,ios,CA
clean_win_control_00358,control,8.72,0,0,0,0,new_user,android,US
clean_win_treatment_01859,treatment,12.15,0,0,1,0,returning_user,ios,DE
clean_win_control_00203,control,9.93,0,1,0,0,returning_user,android,DE
clean_win_control_01308,control,12.73,0,0,0,0,returning_user,ios,US
clean_win_treatment_00241,treatment,8.15,1,0,1,0,returning_user,web,GB
clean_win_control_01296,control,10.93,0,0,0,0,new_user,ios,DE
clean_win_control_00916,control,11.84,0,0,0,0,returning_user,android,CA
clean_win_control_00964,control,7.2,0,0,0,0,new_user,ios,DE
clean_win_control_00414,control,9.63,0,0,0,0,returning_user,ios,CA
clean_win_treatment_00569,treatment,8.31,0,0,0,0,new_user,android,GB
clean_win_control_01532,control,8.84,0,0,1,0,new_user,ios,DE
clean_win_control_01674,control,9.78,0,0,0,0,returning_user,android,DE
clean_win_control_01393,control,10.7,0,0,1,0,returning_user,web,CA
clean_win_control_00088,control,10.22,0,0,1,0,high_value,ios,DE
clean_win_treatment_00692,treatment,9.64,0,0,1,0,returning_user,android,US
clean_win_treatment_00747,treatment,12.09,0,1,1,0,returning_user,web,US
clean_win_control_01423,control,11.26,0,0,0,0,returning_user,android,DE
clean_win_treatment_01989,treatment,11.38,1,0,1,0,high_value,web,US
clean_win_treatment_00341,treatment,11.93,0,0,0,0,new_user,ios,CA
clean_win_treatment_01332,treatment,11.22,0,0,1,0,returning_user,android,US
clean_win_treatment_01611,treatment,10.33,1,0,0,0,high_value,ios,CA
clean_win_treatment_00586,treatment,9.36,0,0,1,0,returning_user,ios,CA
clean_win_control_00339,control,10.77,0,0,1,0,new_user,ios,DE
clean_win_control_01334,control,10.25,0,0,0,0,new_user,ios,DE
clean_win_control_01022,control,10.82,0,0,0,0,returning_user,android,DE
clean_win_control_00207,control,9.88,1,0,0,0,returning_user,ios,GB
clean_win_treatment_01216,treatment,11.0,0,0,1,0,returning_user,web,CA
clean_win_control_01510,control,8.05,0,0,1,0,returning_user,android,US
clean_win_control_00408,control,8.15,1,0,1,0,new_user,android,GB
clean_win_treatment_00930,treatment,10.28,0,1,1,0,returning_user,web,CA
clean_win_control_01867,control,11.89,0,0,1,0,high_value,ios,US
clean_win_control_01024,control,9.54,0,0,0,0,returning_user,web,GB
clean_win_control_01814,control,10.75,1,0,1,0,high_value,web,GB
clean_win_control_01766,control,9.47,1,0,0,0,high_value,android,CA
clean_win_treatment_00089,treatment,10.24,0,0,1,0,returning_user,ios,CA
clean_win_treatment_00805,treatment,11.12,0,0,1,0,returning_user,android,US
clean_win_control_00359,control,8.05,1,0,1,0,high_value,web,DE
clean_win_control_00618,control,7.59,1,0,0,0,new_user,ios,CA
clean_win_control_01195,control,9.76,0,0,0,0,returning_user,web,US
clean_win_control_00251,control,10.78,0,1,1,0,returning_user,ios,US
clean_win_control_00173,control,10.31,0,0,0,0,returning_user,android,DE
clean_win_control_00727,control,11.04,0,0,1,0,new_user,ios,US
clean_win_control_01037,control,8.02,0,0,1,0,high_value,web,US
clean_win_control_01029,control,7.57,1,0,1,0,new_user,web,CA
clean_win_control_00790,control,11.25,0,0,1,0,new_user,android,US
clean_win_treatment_01730,treatment,11.58,0,0,0,0,high_value,ios,DE
clean_win_control_01779,control,11.86,0,0,1,0,returning_user,ios,DE
clean_win_treatment_01661,treatment,12.14,1,0,0,0,returning_user,android,US
clean_win_control_00439,control,10.59,0,0,1,0,new_user,ios,DE
clean_win_control_01683,control,12.02,1,1,0,0,new_user,ios,GB
clean_win_control_01505,control,9.87,1,0,1,0,new_user,android,CA
clean_win_control_00149,control,11.22,1,0,1,0,high_value,android,DE
clean_win_treatment_01720,treatment,9.33,0,0,0,0,new_user,ios,GB
clean_win_control_00678,control,10.15,1,0,0,0,returning_user,web,DE
clean_win_control_00918,control,7.99,0,0,1,0,high_value,ios,CA
clean_win_control_01696,control,10.08,0,0,1,0,returning_user,android,CA
clean_win_treatment_01483,treatment,9.94,1,0,0,0,new_user,android,DE
clean_win_control_01081,control,10.0,0,0,0,0,returning_user,web,DE
clean_win_treatment_00464,treatment,9.32,0,0,0,0,high_value,web,CA
clean_win_control_01046,control,8.29,1,0,1,0,returning_user,android,US
clean_win_treatment_00617,treatment,12.35,0,1,1,0,high_value,web,DE
clean_win_treatment_01914,treatment,11.66,0,0,1,0,high_value,android,US
clean_win_control_01738,control,9.92,0,0,0,0,returning_user,android,US
clean_win_treatment_01175,treatment,10.82,1,0,0,0,returning_user,android,DE
clean_win_control_01961,control,9.29,0,0,1,0,new_user,ios,US
clean_win_treatment_01066,treatment,9.62,0,0,1,0,returning_user,android,DE
clean_win_treatment_01508,treatment,8.67,1,0,1,0,returning_user,android,US
clean_win_control_01620,control,10.57,1,0,1,0,returning_user,android,US
clean_win_control_00539,control,8.95,0,0,0,0,high_value,android,CA
clean_win_treatment_01009,treatment,10.26,0,0,0,0,new_user,ios,CA
clean_win_control_00274,control,9.69,1,0,0,0,new_user,web,DE
clean_win_control_01381,control,10.32,1,0,0,0,new_user,ios,DE
clean_win_treatment_01851,treatment,10.39,0,0,1,0,new_user,android,CA
clean_win_treatment_01472,treatment,9.75,0,0,1,0,new_user,ios,GB
clean_win_control_00008,control,11.14,0,1,1,0,returning_user,ios,GB
clean_win_treatment_00772,treatment,12.12,1,0,1,0,new_user,android,US
clean_win_treatment_00300,treatment,9.85,1,0,0,0,returning_user,ios,CA
clean_win_control_01578,control,10.78,1,0,1,0,returning_user,android,GB
clean_win_treatment_00057,treatment,9.89,0,0,0,0,returning_user,android,GB
clean_win_control_01885,control,10.82,0,0,1,0,returning_user,web,US
clean_win_control_01523,control,10.48,1,0,0,0,new_user,android,DE
clean_win_treatment_00728,treatment,10.34,0,0,0,0,high_value,ios,GB
clean_win_treatment_00669,treatment,10.47,1,0,1,0,returning_user,ios,DE
clean_win_control_01635,control,11.5,0,0,1,0,returning_user,web,CA
clean_win_treatment_00713,treatment,9.89,0,0,0,0,returning_user,ios,CA
clean_win_control_01840,control,9.76,1,0,0,0,new_user,android,GB
clean_win_treatment_01176,treatment,11.63,1,0,1,0,new_user,web,DE
clean_win_treatment_00767,treatment,11.46,0,1,0,0,high_value,ios,US
clean_win_treatment_01921,treatment,12.63,0,0,0,0,returning_user,ios,GB
clean_win_treatment_00811,treatment,9.58,0,0,1,0,new_user,web,CA
clean_win_control_01577,control,11.39,0,0,0,0,new_user,android,DE
clean_win_treatment_00392,treatment,9.08,0,0,0,0,returning_user,ios,DE
clean_win_control_01342,control,11.09,0,0,0,0,new_user,ios,DE
clean_win_treatment_01836,treatment,10.6,1,0,0,0,high_value,ios,GB
clean_win_control_01087,control,9.74,0,0,0,0,returning_user,ios,CA
clean_win_control_00210,control,10.61,0,1,1,0,returning_user,android,DE
clean_win_control_01001,control,9.93,0,0,1,0,returning_user,android,GB
clean_win_treatment_00053,treatment,9.07,0,0,1,0,returning_user,web,DE
clean_win_treatment_00030,treatment,12.63,0,0,1,0,returning_user,ios,DE
clean_win_control_01338,control,8.98,0,0,1,0,high_value,web,CA
clean_win_treatment_00133,treatment,11.46,0,0,1,0,new_user,ios,DE
clean_win_treatment_01715,treatment,11.12,0,0,1,0,new_user,ios,CA
clean_win_treatment_01795,treatment,10.64,1,0,0,0,returning_user,web,GB
clean_win_treatment_00014,treatment,8.7,1,0,1,0,new_user,web,US
clean_win_control_01694,control,10.14,0,0,0,0,new_user,web,US
clean_win_treatment_00108,treatment,11.42,0,0,0,0,returning_user,ios,DE
clean_win_control_00834,control,11.39,0,0,0,0,high_value,ios,GB
clean_win_control_00263,control,11.13,1,0,1,0,high_value,android,CA
clean_win_treatment_00917,treatment,9.41,1,0,0,0,returning_user,android,CA
clean_win_treatment_00766,treatment,12.13,1,0,0,0,returning_user,ios,CA
clean_win_control_01584,control,11.04,0,0,0,0,returning_user,web,GB
clean_win_control_00218,control,11.27,0,0,0,0,returning_user,ios,CA
clean_win_control_01105,control,8.1,0,0,0,0,returning_user,ios,CA
clean_win_treatment_01641,treatment,12.3,1,0,1,0,returning_user,ios,DE
clean_win_treatment_00285,treatment,9.98,0,1,1,0,returning_user,web,CA
clean_win_treatment_00895,treatment,9.96,1,0,0,0,new_user,web,GB
clean_win_treatment_01744,treatment,10.54,1,0,0,0,returning_user,android,DE
clean_win_control_00943,control,10.02,0,0,0,0,returning_user,ios,DE
clean_win_control_00851,control,9.97,0,0,0,0,new_user,ios,US
clean_win_control_01915,control,10.8,0,0,0,0,new_user,android,DE
clean_win_control_00927,control,8.93,0,0,1,0,returning_user,web,DE
clean_win_control_00214,control,9.86,1,0,0,0,high_value,android,US
clean_win_treatment_01331,treatment,10.24,1,0,1,0,high_value,web,DE
clean_win_control_00562,control,9.42,0,0,1,0,returning_user,android,DE
clean_win_treatment_00009,treatment,11.52,0,0,0,0,new_user,ios,US
clean_win_treatment_00294,treatment,9.41,0,0,0,0,returning_user,ios,CA
clean_win_treatment_01430,treatment,11.02,0,0,0,0,returning_user,android,US
clean_win_control_01090,control,10.62,1,0,1,0,returning_user,web,CA
clean_win_control_00558,control,8.01,0,0,0,0,returning_user,android,DE
clean_win_treatment_00644,treatment,10.24,1,0,1,0,returning_user,android,DE
clean_win_treatment_00581,treatment,10.39,0,0,0,0,new_user,android,US
clean_win_treatment_00662,treatment,11.92,1,0,1,0,returning_user,ios,GB
clean_win_treatment_01162,treatment,10.11,0,0,1,0,high_value,ios,US
clean_win_treatment_00723,treatment,10.07,0,0,0,0,new_user,web,DE
clean_win_treatment_01888,treatment,9.69,0,0,1,0,returning_user,ios,CA
clean_win_treatment_01825,treatment,10.96,0,1,0,0,returning_user,ios,DE
clean_win_treatment_01201,treatment,11.23,1,0,0,0,new_user,ios,DE
clean_win_treatment_00361,treatment,12.86,0,0,1,0,returning_user,web,CA
clean_win_control_00569,control,9.55,0,0,0,0,returning_user,web,GB
clean_win_control_00745,control,9.1,1,0,0,0,returning_user,android,DE
clean_win_treatment_00202,treatment,10.58,1,0,1,0,returning_user,web,GB
clean_win_treatment_00708,treatment,9.42,0,0,1,0,new_user,ios,DE
clean_win_control_00498,control,9.01,1,0,0,0,new_user,ios,US
clean_win_control_00261,control,11.38,0,0,0,0,returning_user,web,DE
clean_win_treatment_00127,treatment,10.54,1,0,0,0,new_user,android,GB
clean_win_treatment_00734,treatment,13.43,0,0,0,0,new_user,web,GB
clean_win_control_01713,control,6.31,0,0,1,0,returning_user,android,DE
clean_win_control_01599,control,8.54,0,0,1,0,high_value,ios,US
clean_win_control_01591,control,10.46,0,0,1,0,new_user,android,DE
clean_win_treatment_00413,treatment,10.26,0,0,0,0,new_user,ios,CA
clean_win_treatment_01136,treatment,11.36,0,0,0,0,returning_user,android,GB
clean_win_control_01098,control,9.96,0,0,0,0,returning_user,web,DE
clean_win_control_01536,control,7.84,1,0,0,0,new_user,android,US
clean_win_treatment_00315,treatment,7.48,0,0,1,0,returning_user,android,CA
clean_win_treatment_00275,treatment,9.22,0,0,0,0,returning_user,ios,GB
clean_win_control_00045,control,9.34,1,0,0,0,new_user,android,GB
clean_win_treatment_01108,treatment,11.76,1,0,0,0,returning_user,ios,CA
clean_win_treatment_00389,treatment,11.67,1,0,1,0,high_value,ios,GB
clean_win_treatment_01245,treatment,9.41,1,0,0,0,new_user,android,GB
clean_win_control_01551,control,10.13,0,0,1,0,high_value,ios,DE
clean_win_treatment_00566,treatment,10.99,0,0,0,0,high_value,web,DE
clean_win_control_00625,control,11.15,0,0,0,0,returning_user,ios,GB
clean_win_control_00041,control,10.3,0,0,0,0,returning_user,web,CA
clean_win_control_01143,control,10.62,0,0,1,0,returning_user,ios,US
clean_win_treatment_00519,treatment,10.28,0,0,0,0,returning_user,ios,GB
clean_win_treatment_01863,treatment,10.87,0,0,1,0,new_user,android,GB
clean_win_control_00590,control,10.35,1,0,0,0,new_user,ios,DE
clean_win_treatment_00677,treatment,10.71,0,0,1,0,high_value,android,CA
clean_win_control_01273,control,8.96,0,0,0,0,high_value,ios,GB
clean_win_control_01652,control,10.21,1,0,1,0,high_value,ios,CA
clean_win_control_01790,control,9.92,0,0,1,0,returning_user,ios,DE
clean_win_control_01352,control,9.15,1,0,1,0,new_user,ios,CA
clean_win_control_01339,control,11.89,0,0,1,0,returning_user,ios,GB
clean_win_control_00376,control,11.49,0,0,0,0,returning_user,ios,CA
clean_win_control_01021,control,8.13,0,0,0,0,returning_user,ios,US
clean_win_control_01371,control,10.16,0,0,1,0,returning_user,web,CA
clean_win_treatment_00880,treatment,9.78,0,0,1,0,returning_user,android,US
clean_win_treatment_00525,treatment,9.88,0,1,0,0,new_user,ios,DE
clean_win_treatment_00330,treatment,10.89,0,0,1,0,returning_user,android,DE
clean_win_treatment_01248,treatment,10.92,0,0,1,0,returning_user,android,CA
clean_win_treatment_01381,treatment,10.7,0,0,0,0,new_user,ios,CA
clean_win_treatment_00497,treatment,10.54,1,1,0,0,returning_user,web,CA
clean_win_control_01572,control,11.21,0,0,0,0,new_user,web,CA
clean_win_control_01053,control,8.81,0,0,0,0,returning_user,ios,DE
clean_win_control_01253,control,10.71,0,0,1,0,returning_user,ios,CA
clean_win_control_00361,control,12.34,0,0,1,0,returning_user,android,GB
clean_win_treatment_00718,treatment,10.24,1,0,1,0,high_value,android,DE
clean_win_control_01826,control,8.55,0,0,0,0,new_user,web,CA
clean_win_treatment_00156,treatment,9.43,0,0,0,0,new_user,web,DE
clean_win_control_01589,control,10.47,0,0,1,0,new_user,web,DE
clean_win_control_01274,control,8.51,0,0,1,0,new_user,ios,DE
clean_win_treatment_01544,treatment,10.19,0,0,1,0,returning_user,android,CA
clean_win_treatment_01788,treatment,11.31,0,0,0,0,new_user,ios,CA
clean_win_treatment_00496,treatment,13.19,0,0,1,0,returning_user,android,GB
clean_win_control_01116,control,12.05,1,0,1,0,new_user,ios,GB
clean_win_control_01238,control,9.69,0,0,1,0,new_user,ios,DE
clean_win_treatment_01652,treatment,9.06,0,0,1,0,high_value,android,GB
clean_win_control_01943,control,8.82,0,1,0,0,new_user,android,US
clean_win_treatment_00251,treatment,11.29,0,1,0,0,returning_user,web,US
clean_win_treatment_00838,treatment,9.9,0,0,0,0,high_value,ios,DE
clean_win_treatment_00797,treatment,11.78,0,1,0,0,new_user,ios,DE
clean_win_treatment_01400,treatment,12.37,1,1,1,0,new_user,ios,GB
clean_win_treatment_00122,treatment,9.89,0,0,0,0,returning_user,ios,US
clean_win_control_01340,control,8.97,0,0,0,0,returning_user,web,CA
clean_win_treatment_00667,treatment,13.74,0,0,0,0,returning_user,web,CA
clean_win_treatment_01214,treatment,10.48,1,1,1,0,returning_user,android,GB
clean_win_treatment_00432,treatment,11.63,0,0,1,0,new_user,android,GB
clean_win_control_01811,control,9.82,0,0,0,0,new_user,web,CA
clean_win_control_00981,control,9.16,0,0,0,0,returning_user,android,GB
clean_win_control_01664,control,9.85,0,0,1,0,returning_user,android,GB
clean_win_control_01778,control,10.25,1,0,0,0,new_user,web,GB
clean_win_treatment_00454,treatment,9.29,0,0,0,0,returning_user,web,DE
clean_win_treatment_00027,treatment,10.38,1,1,1,0,returning_user,web,CA
clean_win_treatment_01119,treatment,10.5,0,0,0,0,returning_user,ios,DE
clean_win_control_00681,control,8.73,0,0,1,0,returning_user,android,CA
clean_win_treatment_01133,treatment,11.21,0,1,0,0,returning_user,android,GB
clean_win_treatment_00802,treatment,10.76,0,1,0,0,high_value,android,US
clean_win_treatment_01139,treatment,10.95,1,0,1,0,returning_user,web,DE
clean_win_control_00795,control,8.38,0,0,0,1,returning_user,web,US
clean_win_treatment_00288,treatment,10.96,1,0,1,0,returning_user,web,DE
clean_win_treatment_00655,treatment,9.21,0,0,1,0,returning_user,web,GB
clean_win_treatment_01831,treatment,11.31,1,0,1,0,returning_user,web,US
clean_win_control_01055,control,9.68,0,0,1,0,returning_user,web,US
clean_win_treatment_01459,treatment,11.74,0,0,0,0,returning_user,android,GB
clean_win_control_01125,control,11.61,0,0,1,0,returning_user,android,GB
clean_win_control_01257,control,10.06,0,0,0,0,new_user,web,GB
clean_win_treatment_01650,treatment,12.28,0,0,1,0,returning_user,ios,US
clean_win_treatment_01699,treatment,10.87,0,0,0,0,high_value,web,DE
clean_win_control_00609,control,10.76,0,0,1,0,returning_user,android,GB
clean_win_control_01139,control,7.32,1,0,0,0,new_user,android,CA
clean_win_control_01969,control,9.66,0,0,0,0,high_value,android,CA
clean_win_treatment_01813,treatment,12.61,1,0,0,0,high_value,android,DE
clean_win_control_01781,control,9.89,0,0,1,0,new_user,ios,US
clean_win_control_01657,control,10.7,1,0,0,0,returning_user,android,US
clean_win_treatment_01442,treatment,11.12,1,0,0,0,new_user,web,GB
